source_file,project_index,ministry,project_name,category,account_type,status,domain,budget_2024,budget_2025,request_2026,budget_2026,change_amount,change_rate,purpose,content
과학기술정보통신부_ai.pdf,117,과학기술정보통신부,(122) 범정부 인공지능 공통기반 구현(정보화) (1943-301),정보화,일반회계,계속,공공행정/전자정부,122,1943,10,15,-1928,-99.23,,"(122) 범정부 인공지능 공통기반 구현(정보화) (1943-301)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술정보 인공지능인프라 010 015
일반회계
명칭 통신부 정책관 일반·지방행정 정부자원관리
구분 프로그램 단위사업 세부사업
코드 1900 1943 301
공공서비스신기술적용촉진 범정부 인공지능 공통기반
명칭 국가사회정보화
(정보화) 구현(정보화)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,118,과학기술정보통신부,(161) 복합지능 자율행동체 SW 핵심기술개발(R&D) (2132-364),R&D,일반회계,계속,교육/문화/콘텐츠,161,2132,130,133,-1999,-93.76,,"(161) 복합지능 자율행동체 SW 핵심기술개발(R&D) (2132-364)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 정보통신정책실 130 133
일반회계
명칭 정보통신부 정보통신산업정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2100 2132 364
복합지능 자율행동체
명칭 정보통신산업융합 콘텐츠디바이스기술개발(일반)
SW 핵심기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,119,과학기술정보통신부,(105) 불법 마약류 대응을 위한 현장기술 개발(R&D) (1531-432),R&D,일반회계,계속,기타,105,1531,150,155,-1376,-89.88,,"(105) 불법 마약류 대응을 위한 현장기술 개발(R&D) (1531-432)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 연구개발정책실 150 155
일반회계
명칭 정보통신부 미래전략기술정책관 과학기술 과학기술연구개발
구분 프로그램 단위사업 세부사업
코드 1500 1531 432
불법 마약류 대응을 위한
명칭 사회문제해결 사회문제해결연구
현장기술 개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O 100
□ 사업 담당자"
과학기술정보통신부_ai.pdf,120,과학기술정보통신부,(292) 빅데이터 기반 생활전자파 예측 기술개발(R&D) (2535-318),R&D,일반회계,계속,데이터/플랫폼,292,2535,11,13,-2522,-99.49,,"(292) 빅데이터 기반 생활전자파 예측 기술개발(R&D) (2535-318)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 11 13 130 131
국립전파연구원
명칭 일반회계 과학기술정보통신부 통신 방송통신
구분 프로그램 단위사업 세부사업
코드 2500 2535 318
빅데이터 기반 생활전자파
명칭 전파활용방송서비스산업 전파연구지원
예측 기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,121,과학기술정보통신부,(297) 사람중심인공지능핵심원천기술개발 (2601-312),R&D,일반회계,계속,데이터/플랫폼,297,2601,130,133,-2468,-94.89,,"(297) 사람중심인공지능핵심원천기술개발 (2601-312)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 인공지능기반 130 133
일반회계 -
명칭 정보통신부 정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2600 2601 312
사람중심인공지능핵심
명칭 인공지능데이터진흥 AI기술개발(일반)
원천기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 담당자"
과학기술정보통신부_ai.pdf,122,과학기술정보통신부,(216) 생성AI선도인재양성(2232-314),일반,일반회계,계속,기타,216,2232,130,133,-2099,-94.04,,"(216) 생성AI선도인재양성(2232-314)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 정보통신정책실 130 133
일반회계
명칭 정보통신부 소프트웨어정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2200 2232 314
명칭 SW산업진흥 SW융합인력양성(일반) 생성AI선도인재양성
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,123,과학기술정보통신부,(31) 생체노화 리프로그래밍 원천기술 개발 (1138-488),R&D,일반회계,계속,의료/바이오,31,1138,150,155,-983,-86.38,,"(31) 생체노화 리프로그래밍 원천기술 개발 (1138-488)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 150 155
과학기술 연구개발정책실
일반회계 - 과학기술연구
명칭 정보통신부 미래전략기술정책관 과학기술
개발
구분 프로그램 단위사업 세부사업
코드 1100 1138 488
생체노화 리프로그래밍
명칭 미래유망원천기술개발 바이오·의료기술개발사업
원천기술 개발
□ 사업 성격
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,124,과학기술정보통신부,(242) 세계김치연구소 연구운영비 지원 (2241-432),R&D,일반회계,계속,기타,242,2241,150,152,-2089,-93.22,,"(242) 세계김치연구소 연구운영비 지원 (2241-432)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 150 152
과학기술 연구정책개발실
일반회계 - 과학기술
명칭 정보통신부 기초원천연구정책관 과학기술
연구지원
구분 프로그램 단위사업 세부사업
코드 2200 2241 432
국가과학기술연구회 세계김치연구소 연구운영비
명칭 출연연구기관지원
소관출연연구기관지원 지원(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
◯
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
◯
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,125,과학기술정보통신부,(27) 소프트웨어인재키움 (2232-304),일반,특별회계,계속,기타,27,2232,130,133,-2099,-94.04,,"(27) 소프트웨어인재키움 (2232-304)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 지역균형발전 과학기술 소프트웨어 지역지원 130 133
명칭 특별회계 정보통신부 정책관 계정 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2200 2232 304
명칭 SW산업진흥 SW융합인력양성(균특) 소프트웨어인재키움
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
◌
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
◌
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,126,과학기술정보통신부,(156) 스마트 엣지 디바이스 기술개발(R&D) (2132-327),R&D,일반회계,계속,교육/문화/콘텐츠,156,2132,130,133,-1999,-93.76,,"(156) 스마트 엣지 디바이스 기술개발(R&D) (2132-327)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 정보통신 130 133
일반회계
명칭 정보통신부 산업정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2100 2132 327
스마트 엣지 디바이스
명칭 정보통신융합산업 콘텐츠디바이스기술개발(일반)
기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,127,과학기술정보통신부,(52) 스마트물류 기술 실증화 (4231-307),일반,특별회계,계속,교통/물류/스마트시티,52,4231,110,117,-4114,-97.23,,"(52) 스마트물류 기술 실증화 (4231-307)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 110 117
지역균형발전 과학기술 소프트웨어
지역지원 산업·중소기업
명칭 특별회계 정보통신부 정책관 산업혁신지원
및 에너지
구분 프로그램 단위사업 세부사업
코드 4200 4231 307
광역경제권산업경쟁력강화
명칭 지역경제활성화 스마트물류 기술 실증화
(지역지원)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,128,과학기술정보통신부,(20) 스마트빌리지 보급 및 확산(세종) (2033-301),일반,특별회계,계속,기타,20,2033,130,133,-1900,-93.46,,"(20) 스마트빌리지 보급 및 확산(세종) (2033-301)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 지역균형발전 과학기술 정보통신정책실 지역자율 130 133
명칭 특별회계 정보통신부 정보통신정책관 계정 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2000 2033 301
명칭 인터넷융합산업 스마트화산업기반확충 스마트빌리지 보급 및 확산
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O 80%/70%
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,129,과학기술정보통신부,(19) 스마트빌리지 보급 및 확산(자율) (2033-300),일반,특별회계,계속,기타,19,2033,130,133,-1900,-93.46,,"(19) 스마트빌리지 보급 및 확산(자율) (2033-300)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 지역균형발전 과학기술 정보통신정책실 지역자율 130 133
명칭 특별회계 정보통신부 정보통신정책관 계정 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2000 2033 300
명칭 인터넷융합산업 스마트화산업기반확충 스마트빌리지 보급 및 확산
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O 80%/70%
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,130,과학기술정보통신부,(52) 스마트팜다부처패키지혁신기술개발(R&D) (1158-428),R&D,일반회계,계속,기타,52,1158,150,155,-1003,-86.61,,"(52) 스마트팜다부처패키지혁신기술개발(R&D) (1158-428)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 연구개발정책실 150 155
일반회계
명칭 정보통신부 미래전략기술정책관 과학기술 과학기술연구개발
구분 프로그램 단위사업 세부사업
코드 1100 1158 428
스마트팜 다부처 패키지
명칭 미래유망원천기술개발 첨단융합기술개발
혁신기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O 100
□ 사업 담당자"
과학기술정보통신부_ai.pdf,131,과학기술정보통신부,(270) 신종 보이스피싱 조기탐지 기술개발(R&D) (2431-323),R&D,일반회계,계속,제조/스마트팩토리,270,2431,130,131,-2300,-94.61,,"(270) 신종 보이스피싱 조기탐지 기술개발(R&D) (2431-323)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술정보 130 131
일반회계 통신정책관
명칭 통신부 통신 방송통신
구분 프로그램 단위사업 세부사업
코드 2400 2431 323
명칭 통신정책지원 공정경쟁및이용자보호(일반) 신종보이스피싱조기탐지기술개발
□ 사업 성격
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,132,과학기술정보통신부,(309) 실세계 능동행동형 에이전틱AI 기술개발 (2601-394),R&D,일반회계,계속,데이터/플랫폼,309,2601,130,133,-2468,-94.89,,"(309) 실세계 능동행동형 에이전틱AI 기술개발 (2601-394)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 130 133
일반회계 인공지능정책기확관 -
명칭 정보통신부 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2600 2601 394
실세계능동행동형에이전틱
명칭 인공지능데이터진흥 AI기술개발(일반)
AI기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,133,과학기술정보통신부,(25) 연합학습기반 신약개발 가속화 프로젝트(K-MELLODDY)(R&D)(1138-459),R&D,일반회계,계속,의료/바이오,25,1138,150,155,-983,-86.38,,"(25) 연합학습기반 신약개발 가속화 프로젝트(K-MELLODDY)(R&D)(1138-459)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술정보 연구개발정책실 150 155
일반회계 -
명칭 통신부 미래전략기술정책관 과학기술 과학기술연구개발
구분 프로그램 단위사업 세부사업
코드 1100 1138 459
연합학습기반신약개발가속화
명칭 미래유망기술개발 바이오ㆍ의료기술개발
프로젝트(K-MELLODDY프로젝트)
□ 사업 성격
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,134,과학기술정보통신부,(176) 오픈랜실증단지조성 (2137-362),일반,일반회계,계속,기타,176,2137,130,133,-2004,-93.78,,"(176) 오픈랜실증단지조성 (2137-362)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 정보보호 130 133
일반회계 -
명칭 정보통신부 네트워크정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2100 2137 362
명칭 정보통신융합산업 ICT산업기반확충 오픈랜실증단지조성
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,135,과학기술정보통신부,(147) 온디바이스AI기반자율협업IoT및디바이스핵심기술개발(R&D) (2033-412),R&D,일반회계,계속,기타,147,2033,130,133,-1900,-93.46,,"(147) 온디바이스AI기반자율협업IoT및디바이스핵심기술개발(R&D) (2033-412)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 정보통신정책실 130 133
일반회계
명칭 정보통신부 정보통신산업정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2000 2033 412
온디바이스AI기반자율협업IoT
명칭 인터넷융합산업 스마트화산업기반확충
및디바이스핵심기술개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,136,과학기술정보통신부,(25) 우편물류기술연구개발(R&D) (5141-401),R&D,특별회계,계속,교통/물류/스마트시티,25,5141,130,132,-5009,-97.43,,"(25) 우편물류기술연구개발(R&D) (5141-401)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 우편사업 과학기술 130 132
우정사업본부 손익
명칭 특별회계 정보통신부 통신 우정
구분 프로그램 단위사업 세부사업
코드 5100 5141 401
명칭 우편서비스 우정사업연구 우편물류기술연구개발(R&D
□ 사업 성격
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,137,과학기술정보통신부,(185) 울산과학기술원 연구운영비 지원(R&D) (2231-403),R&D,일반회계,계속,교육/문화/콘텐츠,185,2231,50,52,-2179,-97.67,,"(185) 울산과학기술원 연구운영비 지원(R&D) (2231-403)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 050 052
일반회계 미래인재정책국
명칭 정보통신부 교육 고등교육
구분 프로그램 단위사업 세부사업
코드 2200 2231 403
울산과학기술원
명칭 과학기술인력양성 직할출연연구기관지원
연구운영비 지원(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,138,과학기술정보통신부,(174) 융합서비스 글로벌시장 진출지원 (2137-310),일반,일반회계,계속,기타,174,2137,130,133,-2004,-93.78,,"(174) 융합서비스 글로벌시장 진출지원 (2137-310)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 정보통신산업 130 133
일반회계 -
명칭 정보통신부 정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2100 2137 310
명칭 정보통신융합산업 ICT산업기반확충 융합서비스 글로벌시장 진출지원
□ 사업 성격
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2023예산 시 소관
○
□ 사업 지원 형태 및 지원율
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,139,과학기술정보통신부,정보통신정책실,일반,기타,계속,AI인프라/컴퓨팅,0,0,0,0,0,0.0,,"구분
정보통신정책실
소관부처 정보통신산업정책관
DNA 대·중소 파
트너십 동반친출
정보통신산업정책과
사업시행주체 정보통신산업진흥원
정보통신정책실
DNA 융합 제품 소관부처 정보통신산업정책관
서비스해외 진출
지원 정보통신산업기반과
사업시행주체 정보통신산업진흥원
정보통신정책실
정보통신산업정책관
디지털 혁신기업 소관부처
글로벌 성장 바
우처 지원 정보통신산업기반과
사업시행주체 정보통신산업진흥원
정보통신정책실
AI-반도체 해외 소관부처 정보통신산업정책관
실증 지원 정보통신산업기반과
사업시행주체 정보통신산업진흥원
정보통신정책실
AI·디지털전환 혁신 소관부처 정보통신산업정책관
기업 해외실증 지원 정보통신산업기반과
사업시행주체 정보통신산업진흥원
정보통신정책실
AI·디지털 비즈니스 소관부처 정보통신산업정책관
파트너십 구축 정보통신산업기반과
사업시행주체 정보통신산업진흥원
정보통신정책실
K-테크 파이오니어즈 소관부처 정보통신산업정책관
(신규) 정보통신산업기반과
사업시행주체 정보통신산업진흥원
가. 예산 총괄표
(단위: 백만원, %)
2024년 2025년 예산 2026년 예산 증감"
과학기술정보통신부_ai.pdf,140,과학기술정보통신부,(25) 의료 AI반도체 전문인력 양성센터 구축 (2137-302),일반,특별회계,계속,의료/바이오,25,2137,130,133,-2004,-93.78,,"(25) 의료 AI반도체 전문인력 양성센터 구축 (2137-302)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 지역균형발전 과학기술 정보통신 [2] 130 133
명칭 특별회계 정보통신부 산업정책관 지역지원 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2100 2137 302
의료 AI반도체 전문인력
명칭 정보통신융합산업 ICT산업기반확충(지특)
양성센터 구축
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,141,과학기술정보통신부,(315) 의료AI혁신생태계조성(닥터앤서3.0) (2602-337),일반,일반회계,계속,의료/바이오,315,2602,130,133,-2469,-94.89,,"(315) 의료AI혁신생태계조성(닥터앤서3.0) (2602-337)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술정보 130 133
일반회계 인공지능정책기획관 0
명칭 통신부 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2600 2602 337
명칭 인공지능데이터진흥 AI경쟁력강화(일반) 의료AI혁신생태계조성(닥터앤서3.0)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,142,과학기술정보통신부,(46) 인간-AI 협업형 LAM 개발·글로벌 실증(R&D) (4231-301),R&D,특별회계,계속,기타,46,4231,150,155,-4076,-96.34,,"(46) 인간-AI 협업형 LAM 개발·글로벌 실증(R&D) (4231-301)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 150 155
지역균형발전 과학기술 정보통신산업
지역지원 과학기술
명칭 특별회계 정보통신부 정책관 과학기술
연구개발
구분 프로그램 단위사업 세부사업
코드 4200 4231 301
광역경제권산업경쟁력강화 인간-AI 협업형 LAM 개발
명칭 지역경제활성화
(지역지원) ·글로벌 실증(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
○
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
○
□ 사업 소관부처 및 시행주체"
과학기술정보통신부_ai.pdf,143,과학기술정보통신부,(310) 인간인지기반AI핵심원천기술개발 (2601-395),R&D,일반회계,계속,데이터/플랫폼,310,2601,130,133,-2468,-94.89,,"(310) 인간인지기반AI핵심원천기술개발 (2601-395)
□ 사업 코드 정보
구분 회계 소관 실국(기관) 계정 분야 부문
코드 과학기술 인공지능 130 133
일반회계 -
명칭 정보통신부 기반정책관 통신 정보통신
구분 프로그램 단위사업 세부사업
코드 2600 2601 395
인간인지기반AI핵심원천기술
명칭 인공지능데이터진흥 AI기술개발(일반)
개발(R&D)
□ 사업 성격 (공통요구자료 Ⅱ-1 작성유의사항 4. 참조, 해당하는 사항에 “○” 표시)
예비타당성 총사업비 총액계상 사업소관 변경정보
신규 계속 완료
실시여부 관리대상 예산사업 2025예산 시 소관
O
□ 사업 지원 형태 및 지원율 (최소한 한 개는 반드시 선택하시오. 해당사항에 O 표시)
직접 출자 출연 보조 융자 국고보조율(%) 융자율 (%)
O
□ 사업 담당자"
